proposal_id,primary_cluster,primary_ratio,secondary_cluster,secondary_ratio,tertiary_cluster,tertiary_ratio
2634,4,0.42857142857142855,9,0.2857142857142857,11,0.10714285714285714
2635,13,0.5625,2,0.1875,19,0.0625
264,9,0.5238095238095238,10,0.2857142857142857,16,0.09523809523809523
265,4,0.6666666666666666,0,0.25,16,0.08333333333333333
266,0,0.6,2,0.2,16,0.13333333333333333
267,13,0.8181818181818182,1,0.18181818181818182,-1,0.0
268,0,0.7619047619047619,12,0.09523809523809523,2,0.09523809523809523
2680,18,0.4375,13,0.25,6,0.1875
2681,13,0.5652173913043478,19,0.30434782608695654,16,0.08695652173913043
2682,13,0.625,6,0.3125,16,0.0625
2683,10,0.5882352941176471,13,0.23529411764705882,19,0.058823529411764705
2685,13,0.3103448275862069,3,0.27586206896551724,11,0.1724137931034483
2686,16,0.4090909090909091,9,0.36363636363636365,2,0.13636363636363635
2687,5,0.5833333333333334,13,0.20833333333333334,16,0.08333333333333333
2688,15,0.6666666666666666,9,0.14285714285714285,6,0.09523809523809523
2689,3,0.5833333333333334,11,0.25,6,0.16666666666666666
269,15,0.38461538461538464,6,0.15384615384615385,9,0.15384615384615385
2690,2,0.5555555555555556,16,0.3888888888888889,19,0.05555555555555555
2691,2,0.7586206896551724,11,0.10344827586206896,13,0.10344827586206896
270,13,0.4117647058823529,16,0.29411764705882354,12,0.11764705882352941
271,0,0.7272727272727273,9,0.18181818181818182,13,0.09090909090909091
272,7,0.46153846153846156,18,0.38461538461538464,9,0.15384615384615385
2722,13,0.35,2,0.3,1,0.25
2723,3,0.42857142857142855,13,0.35714285714285715,2,0.14285714285714285
2724,13,0.5,19,0.4166666666666667,11,0.08333333333333333
2725,3,0.34615384615384615,15,0.15384615384615385,8,0.11538461538461539
2726,3,0.46153846153846156,6,0.15384615384615385,11,0.07692307692307693
2727,13,0.47058823529411764,11,0.23529411764705882,19,0.17647058823529413
2728,6,0.4444444444444444,13,0.3333333333333333,11,0.13333333333333333
2729,19,0.25,2,0.2,8,0.15
273,14,0.8421052631578947,9,0.10526315789473684,0,0.05263157894736842
2731,2,0.625,16,0.1875,13,0.1875
2732,6,0.5,2,0.25,11,0.125
2733,6,0.375,13,0.25,2,0.125
2734,13,0.4117647058823529,11,0.17647058823529413,2,0.17647058823529413
2735,14,0.5172413793103449,9,0.13793103448275862,16,0.13793103448275862
2736,1,0.5769230769230769,12,0.23076923076923078,11,0.15384615384615385
2737,1,0.2222222222222222,11,0.2222222222222222,12,0.2222222222222222
2738,18,0.75,13,0.125,8,0.125
2740,2,0.5,13,0.2,12,0.2
2741,13,0.6153846153846154,11,0.3076923076923077,18,0.07692307692307693
2742,1,0.4666666666666667,12,0.4,8,0.06666666666666667
2743,18,0.8461538461538461,7,0.07692307692307693,8,0.07692307692307693
2744,19,0.21052631578947367,8,0.21052631578947367,13,0.15789473684210525
2745,2,0.6666666666666666,19,0.2962962962962963,9,0.037037037037037035
2746,5,0.6818181818181818,13,0.3181818181818182,-1,0.0
2747,13,0.4166666666666667,18,0.3333333333333333,11,0.25
2748,13,0.7272727272727273,2,0.2727272727272727,-1,0.0
2752,18,0.6153846153846154,8,0.23076923076923078,13,0.07692307692307693
276,8,0.5384615384615384,9,0.23076923076923078,12,0.07692307692307693
277,16,0.3333333333333333,13,0.2,11,0.2
279,17,0.35294117647058826,11,0.29411764705882354,16,0.11764705882352941
2793,8,0.42105263157894735,11,0.3157894736842105,4,0.21052631578947367
2830,14,0.36,16,0.2,12,0.16
286,19,0.45454545454545453,16,0.2727272727272727,9,0.2727272727272727
2877,13,0.7,8,0.3,-1,0.0
2878,3,0.4444444444444444,13,0.18518518518518517,2,0.14814814814814814
2879,15,0.5,17,0.3333333333333333,18,0.05555555555555555
2881,18,0.45161290322580644,0,0.22580645161290322,7,0.16129032258064516
2882,15,0.8888888888888888,2,0.05555555555555555,9,0.05555555555555555
2883,19,0.3793103448275862,13,0.20689655172413793,8,0.13793103448275862
2884,13,0.5333333333333333,6,0.3333333333333333,5,0.13333333333333333
2885,4,0.4166666666666667,17,0.4166666666666667,11,0.08333333333333333
2886,13,0.5217391304347826,6,0.2608695652173913,5,0.17391304347826086
2887,5,0.5789473684210527,15,0.42105263157894735,-1,0.0
2888,15,0.6,5,0.3,6,0.1
2889,15,0.4666666666666667,5,0.4,6,0.13333333333333333
2890,1,0.4666666666666667,11,0.26666666666666666,8,0.2
2891,13,0.4375,6,0.1875,5,0.1875
2892,15,0.5,5,0.3181818181818182,2,0.09090909090909091
2893,8,0.391304347826087,2,0.391304347826087,4,0.13043478260869565
2894,1,0.5625,8,0.25,12,0.1875
2895,13,0.42105263157894735,6,0.3157894736842105,5,0.13157894736842105
2896,3,0.7222222222222222,11,0.1111111111111111,13,0.1111111111111111
2897,13,0.3157894736842105,11,0.21052631578947367,3,0.15789473684210525
2898,13,0.5,16,0.21428571428571427,3,0.14285714285714285
2899,3,0.48148148148148145,13,0.18518518518518517,8,0.14814814814814814
2900,8,0.4444444444444444,14,0.2222222222222222,11,0.16666666666666666
2901,13,0.7894736842105263,1,0.10526315789473684,6,0.10526315789473684
2902,2,0.25,1,0.15,13,0.15
2903,10,0.3684210526315789,13,0.3157894736842105,18,0.2631578947368421
2904,19,0.5454545454545454,2,0.18181818181818182,8,0.09090909090909091
2905,6,0.4,19,0.4,8,0.2
2906,13,0.4444444444444444,18,0.16666666666666666,1,0.1111111111111111
2907,0,0.48148148148148145,5,0.48148148148148145,11,0.037037037037037035
2908,14,0.5185185185185185,8,0.18518518518518517,0,0.1111111111111111
2909,19,0.2857142857142857,2,0.2857142857142857,8,0.19047619047619047
2910,12,0.3684210526315789,1,0.21052631578947367,11,0.15789473684210525
2911,2,0.5555555555555556,11,0.2222222222222222,13,0.2222222222222222
2912,3,0.9,11,0.05,13,0.05
2913,13,0.6086956521739131,19,0.17391304347826086,6,0.13043478260869565
2914,2,0.8333333333333334,12,0.16666666666666666,-1,0.0
2915,2,0.7272727272727273,16,0.09090909090909091,12,0.09090909090909091
2916,6,0.2857142857142857,13,0.21428571428571427,5,0.21428571428571427
2917,13,0.5925925925925926,6,0.37037037037037035,15,0.037037037037037035
2918,14,0.7142857142857143,12,0.23809523809523808,9,0.047619047619047616
2919,15,0.3,18,0.15,1,0.15
2920,13,0.4117647058823529,5,0.23529411764705882,11,0.17647058823529413
2921,13,0.4444444444444444,3,0.3333333333333333,6,0.1111111111111111
2922,13,0.55,18,0.35,11,0.05
2923,12,0.55,9,0.4,1,0.05
2924,13,0.5882352941176471,6,0.29411764705882354,11,0.058823529411764705
2925,1,0.375,12,0.125,13,0.125
2926,14,0.6086956521739131,8,0.2608695652173913,0,0.08695652173913043
2927,15,0.45,6,0.2,12,0.15
2928,18,0.375,8,0.25,13,0.25
2929,13,0.42857142857142855,19,0.2857142857142857,5,0.14285714285714285
2930,5,0.45,14,0.4,13,0.075
2931,13,0.5555555555555556,12,0.2222222222222222,16,0.1111111111111111
2932,3,0.5454545454545454,13,0.2727272727272727,11,0.09090909090909091
2933,13,0.5384615384615384,2,0.23076923076923078,16,0.11538461538461539
2934,15,0.6666666666666666,6,0.18518518518518517,5,0.07407407407407407
2935,17,0.6666666666666666,11,0.08333333333333333,2,0.08333333333333333
2936,3,0.6923076923076923,11,0.07692307692307693,17,0.07692307692307693
2937,13,0.625,6,0.3125,19,0.0625
2940,3,0.75,8,0.16666666666666666,6,0.08333333333333333
2941,5,0.5,13,0.4375,6,0.0625
2942,9,0.3888888888888889,6,0.2777777777777778,11,0.16666666666666666
2977,5,0.5714285714285714,13,0.42857142857142855,-1,0.0
2993,3,0.5789473684210527,11,0.10526315789473684,6,0.10526315789473684
2998,2,0.6153846153846154,12,0.3076923076923077,13,0.07692307692307693
2999,9,0.25,5,0.21428571428571427,0,0.14285714285714285
3000,17,0.6666666666666666,12,0.16666666666666666,4,0.08333333333333333
3001,1,0.5,13,0.3333333333333333,11,0.08333333333333333
3002,15,0.625,6,0.125,3,0.08333333333333333
3003,12,0.2777777777777778,1,0.2777777777777778,8,0.16666666666666666
3005,2,0.24242424242424243,4,0.18181818181818182,11,0.12121212121212122
3006,2,0.3793103448275862,6,0.13793103448275862,16,0.13793103448275862
3007,13,0.4782608695652174,1,0.2608695652173913,8,0.043478260869565216
3008,19,0.6190476190476191,11,0.19047619047619047,13,0.14285714285714285
3009,2,0.47058823529411764,13,0.29411764705882354,1,0.11764705882352941
3010,2,0.36,19,0.24,9,0.12
3012,2,0.6153846153846154,11,0.15384615384615385,19,0.15384615384615385
3013,13,0.26666666666666666,5,0.26666666666666666,8,0.26666666666666666
3014,8,0.3333333333333333,15,0.25,5,0.16666666666666666
3016,14,0.5714285714285714,11,0.14285714285714285,8,0.14285714285714285
3017,8,0.6153846153846154,1,0.15384615384615385,11,0.07692307692307693
3018,13,0.7142857142857143,1,0.21428571428571427,12,0.07142857142857142
3019,13,0.5555555555555556,2,0.16666666666666666,12,0.1111111111111111
3020,13,0.5333333333333333,19,0.4666666666666667,-1,0.0
3021,19,0.5238095238095238,13,0.3333333333333333,9,0.09523809523809523
3022,8,0.5882352941176471,16,0.29411764705882354,13,0.058823529411764705
3023,13,0.5,6,0.3125,5,0.1875
3024,2,0.28,19,0.2,11,0.12
3025,2,0.4166666666666667,9,0.2916666666666667,6,0.125
3026,1,0.7692307692307693,13,0.23076923076923078,-1,0.0
3027,13,0.38095238095238093,5,0.2857142857142857,6,0.19047619047619047
3028,3,0.5833333333333334,13,0.4166666666666667,-1,0.0
3029,5,0.3225806451612903,13,0.2903225806451613,19,0.12903225806451613
3030,18,0.75,13,0.25,-1,0.0
3031,16,0.5833333333333334,9,0.3333333333333333,12,0.08333333333333333
3034,6,0.4444444444444444,2,0.2222222222222222,11,0.1111111111111111
3066,7,0.5333333333333333,18,0.3333333333333333,11,0.06666666666666667
307,14,0.4666666666666667,9,0.3333333333333333,4,0.13333333333333333
3085,1,0.3448275862068966,12,0.3103448275862069,13,0.2413793103448276
3098,2,0.4,12,0.4,1,0.1
3099,1,0.3333333333333333,12,0.3333333333333333,11,0.14285714285714285
3100,0,0.4375,2,0.25,16,0.1875
3101,9,0.35714285714285715,12,0.32142857142857145,15,0.14285714285714285
3102,19,0.6521739130434783,11,0.21739130434782608,13,0.13043478260869565
3103,2,0.6521739130434783,16,0.21739130434782608,3,0.08695652173913043
3104,13,0.7222222222222222,6,0.2222222222222222,11,0.05555555555555555
3105,13,0.59375,6,0.21875,1,0.15625
3106,9,0.6521739130434783,12,0.21739130434782608,1,0.08695652173913043
3107,1,0.5,8,0.2,12,0.1
3108,2,0.36363636363636365,13,0.30303030303030304,19,0.24242424242424243
3109,13,0.4,14,0.26666666666666666,16,0.2
3110,3,0.4375,13,0.375,6,0.125
3112,2,0.5238095238095238,11,0.19047619047619047,1,0.14285714285714285
3113,13,0.7894736842105263,6,0.15789473684210525,8,0.05263157894736842
3114,19,0.7142857142857143,13,0.21428571428571427,6,0.07142857142857142
3115,12,0.5,9,0.3125,2,0.1875
3116,2,0.8,16,0.08,3,0.04
3117,12,0.5384615384615384,9,0.38461538461538464,2,0.07692307692307693
3118,13,0.3125,1,0.3125,11,0.1875
3119,13,0.6666666666666666,6,0.13333333333333333,9,0.13333333333333333
3120,13,0.5769230769230769,18,0.34615384615384615,16,0.038461538461538464
3121,3,0.42857142857142855,13,0.2857142857142857,11,0.09523809523809523
3122,8,0.5833333333333334,11,0.25,9,0.08333333333333333
3123,4,0.26666666666666666,2,0.23333333333333334,8,0.23333333333333334
3124,13,0.42857142857142855,19,0.21428571428571427,18,0.14285714285714285
3126,13,0.6363636363636364,18,0.18181818181818182,6,0.18181818181818182
3141,3,0.8,13,0.2,-1,0.0
3164,2,0.6666666666666666,16,0.25925925925925924,9,0.07407407407407407
3165,18,0.7058823529411765,13,0.17647058823529413,16,0.058823529411764705
3166,2,0.85,16,0.05,12,0.05
3167,19,0.5217391304347826,11,0.17391304347826086,2,0.17391304347826086
3168,13,0.7241379310344828,12,0.13793103448275862,6,0.06896551724137931
3169,2,0.4230769230769231,16,0.2692307692307692,13,0.15384615384615385
3170,13,0.3157894736842105,11,0.3157894736842105,19,0.21052631578947367
3171,19,0.4375,11,0.25,13,0.1875
3172,18,0.5,2,0.375,16,0.125
3173,15,0.5789473684210527,1,0.10526315789473684,12,0.10526315789473684
3174,13,0.6086956521739131,6,0.2608695652173913,11,0.043478260869565216
3175,10,0.9047619047619048,6,0.047619047619047616,1,0.047619047619047616
3176,16,0.29411764705882354,19,0.23529411764705882,11,0.17647058823529413
3177,19,0.42857142857142855,2,0.42857142857142855,11,0.047619047619047616
3178,1,0.25,11,0.25,12,0.1875
3179,8,0.5454545454545454,4,0.2727272727272727,19,0.09090909090909091
3181,1,0.3333333333333333,12,0.3333333333333333,11,0.09523809523809523
3182,13,0.625,6,0.20833333333333334,9,0.08333333333333333
3184,1,0.2857142857142857,2,0.23809523809523808,13,0.19047619047619047
3185,2,0.55,16,0.15,18,0.15
3186,16,0.6,6,0.2,2,0.2
3187,13,0.375,1,0.25,11,0.125
3188,13,0.8333333333333334,12,0.08333333333333333,6,0.08333333333333333
3189,17,0.5,8,0.2,18,0.1
3204,12,0.5833333333333334,9,0.4166666666666667,-1,0.0
3205,13,0.5,19,0.2857142857142857,16,0.07142857142857142
3206,18,0.4,2,0.26666666666666666,11,0.13333333333333333
3207,8,0.52,4,0.28,18,0.2
3208,13,0.55,6,0.25,11,0.2
3209,8,0.47058823529411764,18,0.11764705882352941,2,0.11764705882352941
3210,15,0.5789473684210527,1,0.10526315789473684,12,0.10526315789473684
3211,13,0.38461538461538464,2,0.3076923076923077,12,0.23076923076923078
3213,13,0.38461538461538464,19,0.23076923076923078,18,0.15384615384615385
3264,16,0.3,2,0.16666666666666666,12,0.13333333333333333
3266,8,0.47368421052631576,0,0.3157894736842105,13,0.10526315789473684
3296,16,0.47058823529411764,8,0.29411764705882354,13,0.17647058823529413
3307,8,0.45454545454545453,12,0.2727272727272727,6,0.2727272727272727
3308,2,0.65,16,0.15,12,0.1
3309,13,0.5,1,0.2777777777777778,12,0.2222222222222222
3310,2,0.8333333333333334,16,0.125,4,0.041666666666666664
3311,2,0.5652173913043478,11,0.17391304347826086,16,0.13043478260869565
3312,18,0.5555555555555556,11,0.1111111111111111,1,0.1111111111111111
3313,16,0.5555555555555556,13,0.25925925925925924,14,0.14814814814814814
3315,15,0.3870967741935484,6,0.3225806451612903,11,0.06451612903225806
3316,13,0.6,1,0.2,11,0.13333333333333333
3317,13,0.6,3,0.24,2,0.12
3318,12,0.3,1,0.2,16,0.2
332,9,0.7272727272727273,2,0.18181818181818182,13,0.09090909090909091
3320,13,0.75,1,0.125,6,0.125
3321,2,0.6,12,0.12,16,0.08
3322,2,0.8125,16,0.125,3,0.0625
3323,3,0.6111111111111112,11,0.16666666666666666,13,0.1111111111111111
3325,16,0.42105263157894735,2,0.3684210526315789,9,0.10526315789473684
3326,16,0.4375,2,0.3125,1,0.125
3327,2,0.7272727272727273,16,0.18181818181818182,8,0.045454545454545456
3328,13,0.3333333333333333,16,0.3333333333333333,8,0.3333333333333333
3329,2,0.4,11,0.1,3,0.1
3330,2,0.38461538461538464,13,0.3076923076923077,11,0.15384615384615385
3331,2,0.5,16,0.4375,6,0.0625
3332,3,0.4482758620689655,8,0.20689655172413793,11,0.1724137931034483
3333,2,0.36363636363636365,16,0.24242424242424243,1,0.12121212121212122
3335,6,0.5555555555555556,13,0.2777777777777778,5,0.16666666666666666
3336,12,0.2962962962962963,16,0.2222222222222222,18,0.1111111111111111
3337,13,0.625,6,0.25,5,0.0625
3338,3,0.3333333333333333,8,0.2916666666666667,2,0.25
3373,9,0.5333333333333333,16,0.26666666666666666,12,0.06666666666666667
3395,3,0.5217391304347826,2,0.2608695652173913,11,0.17391304347826086
3396,13,0.5,16,0.3333333333333333,8,0.16666666666666666
3397,2,0.7142857142857143,12,0.2857142857142857,-1,0.0
3398,2,0.4642857142857143,16,0.39285714285714285,13,0.14285714285714285
3399,2,0.7407407407407407,12,0.2222222222222222,15,0.037037037037037035
3400,2,0.5,3,0.2857142857142857,13,0.14285714285714285
3401,13,0.3181818181818182,16,0.2727272727272727,2,0.18181818181818182
3402,18,0.6086956521739131,7,0.30434782608695654,16,0.043478260869565216
3403,2,0.7142857142857143,18,0.23809523809523808,11,0.047619047619047616
3404,13,0.4666666666666667,3,0.4666666666666667,2,0.06666666666666667
3405,13,0.4666666666666667,6,0.26666666666666666,3,0.2
3406,12,0.5333333333333333,1,0.13333333333333333,11,0.1
3407,13,0.45454545454545453,6,0.22727272727272727,2,0.13636363636363635
3408,13,0.6206896551724138,2,0.13793103448275862,12,0.06896551724137931
3409,13,0.6285714285714286,1,0.11428571428571428,11,0.11428571428571428
3410,19,0.2857142857142857,13,0.2857142857142857,2,0.21428571428571427
3411,1,0.38095238095238093,12,0.38095238095238093,2,0.14285714285714285
3413,18,0.4230769230769231,13,0.2692307692307692,1,0.15384615384615385
3414,13,0.42857142857142855,1,0.2857142857142857,18,0.21428571428571427
3415,4,0.8275862068965517,11,0.10344827586206896,9,0.06896551724137931
3416,13,0.5263157894736842,1,0.15789473684210525,12,0.15789473684210525
3417,4,0.8823529411764706,11,0.058823529411764705,9,0.058823529411764705
3418,12,0.4444444444444444,1,0.3333333333333333,2,0.1111111111111111
3419,12,0.4444444444444444,13,0.2222222222222222,1,0.16666666666666666
3420,13,0.6875,6,0.125,9,0.0625
3421,2,0.875,15,0.0625,12,0.0625
3422,13,0.5,5,0.25,6,0.16666666666666666
3423,13,0.3333333333333333,18,0.3333333333333333,11,0.16666666666666666
3424,13,0.625,16,0.125,2,0.125
3426,8,0.4166666666666667,16,0.3333333333333333,13,0.25
3427,2,0.5454545454545454,13,0.2727272727272727,6,0.09090909090909091
3428,1,0.3076923076923077,2,0.23076923076923078,6,0.15384615384615385
3429,0,0.36363636363636365,8,0.2727272727272727,2,0.18181818181818182
3430,18,0.55,7,0.45,-1,0.0
3431,1,0.46153846153846156,9,0.23076923076923078,11,0.15384615384615385
3432,2,0.3333333333333333,6,0.25,13,0.25
3451,13,0.4444444444444444,6,0.3333333333333333,18,0.18518518518518517
3471,4,0.875,11,0.08333333333333333,9,0.041666666666666664
348,0,0.9333333333333333,11,0.06666666666666667,-1,0.0
3489,18,0.34615384615384615,2,0.3076923076923077,13,0.15384615384615385
3490,12,0.42857142857142855,9,0.42857142857142855,1,0.07142857142857142
3491,7,0.5142857142857142,16,0.34285714285714286,9,0.08571428571428572
3492,16,0.3870967741935484,2,0.22580645161290322,13,0.1935483870967742
3493,19,0.7647058823529411,13,0.17647058823529413,11,0.058823529411764705
3494,2,0.4827586206896552,16,0.41379310344827586,13,0.06896551724137931
3495,4,0.875,8,0.08333333333333333,16,0.041666666666666664
3496,13,0.5,18,0.3333333333333333,6,0.08333333333333333
3497,18,0.48484848484848486,2,0.18181818181818182,1,0.09090909090909091
3498,5,0.45,13,0.35,6,0.1
3499,14,0.7391304347826086,11,0.21739130434782608,8,0.043478260869565216
350,18,0.5769230769230769,9,0.11538461538461539,16,0.11538461538461539
3500,4,0.3448275862068966,8,0.20689655172413793,12,0.1724137931034483
3501,18,0.4166666666666667,9,0.25,8,0.08333333333333333
3502,16,0.7391304347826086,8,0.17391304347826086,18,0.043478260869565216
3503,13,0.2777777777777778,19,0.2222222222222222,8,0.2222222222222222
3504,16,0.625,8,0.20833333333333334,13,0.08333333333333333
3505,16,0.5263157894736842,8,0.3157894736842105,13,0.10526315789473684
3506,1,0.6818181818181818,12,0.22727272727272727,11,0.045454545454545456
3507,4,0.75,12,0.125,11,0.0625
3508,16,0.7391304347826086,8,0.17391304347826086,0,0.043478260869565216
3509,16,0.3333333333333333,18,0.20833333333333334,13,0.16666666666666666
351,0,1.0,-1,0.0,-1,0.0
3510,19,0.4090909090909091,13,0.22727272727272727,12,0.18181818181818182
3517,18,0.7692307692307693,11,0.15384615384615385,13,0.07692307692307693
352,4,0.4666666666666667,9,0.2,11,0.13333333333333333
3525,18,0.5263157894736842,13,0.3684210526315789,11,0.05263157894736842
353,0,0.5294117647058824,12,0.35294117647058826,2,0.058823529411764705
354,0,0.8333333333333334,11,0.08333333333333333,10,0.08333333333333333
3544,2,0.4864864864864865,12,0.21621621621621623,13,0.13513513513513514
